Tool,Type,Designator,x,y,L,R,T,B,Rotation,Layer,Info
altium,pin,C9,847.5,337.5,782,913,373,302,180,Top Layer,PinName:2;NetName:VDDS_DDR;PinX:812.5;PinY:337.5
altium,pin,C9,847.5,337.5,782,913,373,302,180,Top Layer,PinName:1;NetName:DGND;PinX:882.5;PinY:337.5
altium,slk-des,C9,820,387.5,818,868.652,417.491,385.5,0,Top Layer,NA
altium,pin,C8,1012.5,525,977,1048,590.5,459.5,270,Bottom Layer,PinName:2;NetName:SYS_5V;PinX:1012.5;PinY:490
altium,pin,C8,1012.5,525,977,1048,590.5,459.5,270,Bottom Layer,PinName:1;NetName:DGND;PinX:1012.5;PinY:560
altium,slk-des,C8,987.5,625,985.5,1036.151,627,595.009,180,Bottom Layer,NA
altium,pin,C4,787.5,675,752,823,740.5,609.5,90,Bottom Layer,PinName:2;NetName:P_BYPASS;PinX:787.5;PinY:710
altium,pin,C4,787.5,675,752,823,740.5,609.5,90,Bottom Layer,PinName:1;NetName:DGND;PinX:787.5;PinY:640
altium,slk-des,C4,862.5,737.5,832.509,864.5,739.5,688.848,90,Bottom Layer,NA
altium,pin,C14,1012.5,675,977,1048,740.5,609.5,90,Bottom Layer,PinName:2;NetName:VDD_1V8;PinX:1012.5;PinY:710
altium,pin,C14,1012.5,675,977,1048,740.5,609.5,90,Bottom Layer,PinName:1;NetName:DGND;PinX:1012.5;PinY:640
altium,slk-des,C14,975,600,973,1046.977,602,570.009,180,Bottom Layer,NA
altium,pin,C15,862.5,675,827,898,740.5,609.5,90,Bottom Layer,PinName:2;NetName:VDD_3V3A;PinX:862.5;PinY:710
altium,pin,C15,862.5,675,827,898,740.5,609.5,90,Bottom Layer,PinName:1;NetName:DGND;PinX:862.5;PinY:640
altium,slk-des,C15,875,820,845.009,877,822,748.023,90,Bottom Layer,NA
altium,pin,C10,787.5,525,752,823,590.5,459.5,90,Bottom Layer,PinName:2;NetName:SYS_5V;PinX:787.5;PinY:560
altium,pin,C10,787.5,525,752,823,590.5,459.5,90,Bottom Layer,PinName:1;NetName:DGND;PinX:787.5;PinY:490
altium,slk-des,C10,862.5,575,832.509,864.5,577,503.023,90,Bottom Layer,NA
altium,pin,C7,937.5,525,902,973,590.5,459.5,270,Bottom Layer,PinName:2;NetName:SYS_5V;PinX:937.5;PinY:490
altium,pin,C7,937.5,525,902,973,590.5,459.5,270,Bottom Layer,PinName:1;NetName:DGND;PinX:937.5;PinY:560
altium,slk-des,C7,937.5,625,935.5,986.152,627,595.009,180,Bottom Layer,NA
altium,pin,C2,325,490,259.5,390.5,525.5,454.5,0,Bottom Layer,PinName:2;NetName:VDD_5V;PinX:360;PinY:490
altium,pin,C2,325,490,259.5,390.5,525.5,454.5,0,Bottom Layer,PinName:1;NetName:DGND;PinX:290;PinY:490
altium,slk-des,C2,400,505,398,448.651,507,475.009,180,Bottom Layer,NA
altium,pin,C13,937.5,675,902,973,740.5,609.5,90,Bottom Layer,PinName:2;NetName:SYS_5V;PinX:937.5;PinY:710
altium,pin,C13,937.5,675,902,973,740.5,609.5,90,Bottom Layer,PinName:1;NetName:DGND;PinX:937.5;PinY:640
altium,slk-des,C13,905,585,903,976.977,587,555.009,180,Bottom Layer,NA
altium,pin,C12,1007.5,337.5,942,1073,373,302,0,Top Layer,PinName:2;NetName:VDD_MPU;PinX:1042.5;PinY:337.5
altium,pin,C12,1007.5,337.5,942,1073,373,302,0,Top Layer,PinName:1;NetName:DGND;PinX:972.5;PinY:337.5
altium,slk-des,C12,970,387.5,968,1041.977,417.491,385.5,0,Top Layer,NA
altium,pin,C11,1137.5,600,1102,1173,665.5,534.5,270,Top Layer,PinName:2;NetName:VDD_CORE;PinX:1137.5;PinY:565
altium,pin,C11,1137.5,600,1102,1173,665.5,534.5,270,Top Layer,PinName:1;NetName:DGND;PinX:1137.5;PinY:635
altium,slk-des,C11,1087.5,562.5,1057.509,1089.5,625.147,560.5,90,Top Layer,NA
altium,pin,C1,550,675,514.5,585.5,740.5,609.5,270,Top Layer,PinName:2;NetName:USB_DC;PinX:550;PinY:640
altium,pin,C1,550,675,514.5,585.5,740.5,609.5,270,Top Layer,PinName:1;NetName:DGND;PinX:550;PinY:710
altium,slk-des,C1,530,570,528,569.321,599.991,568,0,Top Layer,NA
altium,pin,TP4,150,750,99.5,200.5,800.5,699.5,0,Top Layer,PinName:1;NetName:WP;PinX:150;PinY:750
altium,slk-des,TP4,90,710,60.009,92,786.642,708,90,Top Layer,NA
altium,pin,TP1,2325,425,2274.5,2375.5,475.5,374.5,0,Top Layer,PinName:1;NetName:DGND;PinX:2325;PinY:425
altium,slk-des,TP1,2200,412.5,2198,2267.312,442.491,410.5,0,Top Layer,NA
altium,pin,FB8,2520,440,2453.1,2586.9,472.5,407.5,180,Bottom Layer,PinName:1;NetName:USB1_VBUS;PinX:2482.6;PinY:440
altium,pin,FB8,2520,440,2453.1,2586.9,472.5,407.5,180,Bottom Layer,PinName:2;NetName:USB1_PWR;PinX:2557.4;PinY:440
altium,slk-des,FB8,2555,370,2478.358,2557,399.991,368,0,Bottom Layer,NA
altium,pin,FB7,2675,440,2608.1,2741.9,472.5,407.5,180,Bottom Layer,PinName:1;NetName:USB1_PWR;PinX:2637.6;PinY:440
altium,pin,FB7,2675,440,2608.1,2741.9,472.5,407.5,180,Bottom Layer,PinName:2;NetName:VBUS;PinX:2712.4;PinY:440
altium,slk-des,FB7,2710,370,2633.358,2712,399.991,368,0,Bottom Layer,NA
altium,pin,FB5,2200,1450,2167.5,2232.5,1516.9,1383.1,90,Bottom Layer,PinName:1;NetName:HDMI_1V8;PinX:2200;PinY:1487.4
altium,pin,FB5,2200,1450,2167.5,2232.5,1516.9,1383.1,90,Bottom Layer,PinName:2;NetName:VDD_1V8;PinX:2200;PinY:1412.6
altium,slk-des,FB5,2187.5,1300,2185.5,2217.491,1376.642,1298,270,Bottom Layer,NA
altium,pin,FB4,925,1412.5,858.1,991.9,1445,1380,0,Bottom Layer,PinName:1;NetName:VDD_3V3B;PinX:962.4;PinY:1412.5
altium,pin,FB4,925,1412.5,858.1,991.9,1445,1380,0,Bottom Layer,PinName:2;NetName:VDD_PHYA;PinX:887.6;PinY:1412.5
altium,slk-des,FB4,960,1455,883.358,962,1484.991,1453,0,Bottom Layer,NA
altium,pin,FB3,1725,637.5,1692.5,1757.5,704.4,570.6,90,Bottom Layer,PinName:1;NetName:GNDA_ADC;PinX:1725;PinY:674.9
altium,pin,FB3,1725,637.5,1692.5,1757.5,704.4,570.6,90,Bottom Layer,PinName:2;NetName:DGND;PinX:1725;PinY:600.1
altium,slk-des,FB3,1760,535,1683.358,1762,564.991,533,0,Bottom Layer,NA
altium,pin,FB2,1825,637.5,1792.5,1857.5,704.4,570.6,90,Bottom Layer,PinName:1;NetName:VDD_ADC;PinX:1825;PinY:674.9
altium,pin,FB2,1825,637.5,1792.5,1857.5,704.4,570.6,90,Bottom Layer,PinName:2;NetName:VDD_1V8;PinX:1825;PinY:600.1
altium,slk-des,FB2,1860,535,1783.358,1862,564.991,533,0,Bottom Layer,NA
altium,pin,FB1,1350,1262.5,1283.1,1416.9,1295,1230,180,Bottom Layer,PinName:1;NetName:VDD_1V8;PinX:1312.6;PinY:1262.5
altium,pin,FB1,1350,1262.5,1283.1,1416.9,1295,1230,180,Bottom Layer,PinName:2;NetName:VDD_PLL;PinX:1387.4;PinY:1262.5
altium,slk-des,FB1,1425,1235,1423.3,1449.693,1290.349,1233.3,270,Bottom Layer,NA
altium,pin,P1,195,375,-100.5,477,555.5,153,180,Top Layer,PinName:2;NetName:DGND;PinX:204;PinY:375
altium,pin,P1,195,375,-100.5,477,555.5,153,180,Top Layer,PinName:1;NetName:VDD_5V;PinX:440;PinY:375
altium,pin,P1,195,375,-100.5,477,555.5,153,180,Top Layer,PinName:3;NetName:None;PinX:322;PinY:190
altium,slk-des,P1,287.5,100,284.2,344.116,143.287,96.7,0,Top Layer,NA
altium,pin,P3,3123.2,662.1,2847.2,3399.4,963.5,362.1,90,Top Layer,PinName:4;NetName:DGND;PinX:2887.5;PinY:800.6
altium,pin,P3,3123.2,662.1,2847.2,3399.4,963.5,362.1,90,Top Layer,PinName:6;NetName:GND_EARTH;PinX:2994.2;PinY:921.5
altium,pin,P3,3123.2,662.1,2847.2,3399.4,963.5,362.1,90,Top Layer,PinName:5;NetName:GND_EARTH;PinX:2994.2;PinY:404.1
altium,pin,P3,3123.2,662.1,2847.2,3399.4,963.5,362.1,90,Top Layer,PinName:3;NetName:USB1_DP;PinX:2887.5;PinY:702.2
altium,pin,P3,3123.2,662.1,2847.2,3399.4,963.5,362.1,90,Top Layer,PinName:2;NetName:USB1_DM;PinX:2887.5;PinY:623.4
altium,pin,P3,3123.2,662.1,2847.2,3399.4,963.5,362.1,90,Top Layer,PinName:1;NetName:VBUS;PinX:2887.5;PinY:525
altium,slk-des,P3,2962.5,300,2959.2,3032.445,343.287,296.7,0,Top Layer,NA
altium,slk-arc,U12,2350,1225,2365,2365,1225,1225,0,Top Layer,Width:7;Radius:15;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,TP1,2325,425,2361,2361,425,425,0,Top Layer,Width:1;Radius:36;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,TP1,2325,425,2375,2375,425,425,0,Top Layer,Width:1;Radius:50;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,TP4,150,750,186,186,750,750,0,Top Layer,Width:1;Radius:36;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,TP4,150,750,200,200,750,750,0,Top Layer,Width:1;Radius:50;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,C34,2525,425,2650,2650,425,425,0,Top Layer,Width:1;Radius:125;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,TP5,580,420,630,630,420,420,0,Top Layer,Width:1;Radius:50;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,TP6,580,320,630,630,320,320,0,Top Layer,Width:1;Radius:50;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,TP7,680,420,730,730,420,420,0,Top Layer,Width:1;Radius:50;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,TP8,680,320,730,730,320,320,0,Top Layer,Width:1;Radius:50;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,U8,3123.9,515,3138.9,3108.9,515,515,0,Bottom Layer,Width:1;Radius:15;StartAngle:0;EndAngle:180;InComponent:-1
altium,slk-arc,U4,537.5,537.5,562.5,512.5,537.5,537.5,0,Bottom Layer,Width:1;Radius:25;StartAngle:0;EndAngle:180;InComponent:-1
altium,slk-arc,U4,427.5,532.5,432.5,432.5,532.5,532.5,0,Bottom Layer,Width:6;Radius:5;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,U4,427.5,532.5,437.5,437.5,532.5,532.5,0,Bottom Layer,Width:6;Radius:10;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-arc,U4,427.5,532.5,442.5,442.5,532.5,532.5,0,Bottom Layer,Width:6;Radius:15;StartAngle:0;EndAngle:360;InComponent:-1
altium,slk-trk,R99,2725,849.75,2710,2740,849.75,849.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R99,2740,864.75,2740,2740,849.75,879.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R99,2675,879.75,2660,2690,879.75,879.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R99,2660,864.75,2660,2660,849.75,879.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R99,2675,849.75,2660,2690,849.75,849.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R99,2697,864.75,2697,2697,856.75,872.75,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R99,2703,864.75,2703,2703,856.75,872.75,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R99,2725,879.75,2710,2740,879.75,879.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R167,1627.5,1675,1627.5,1627.5,1660,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R167,1612.5,1690,1597.5,1627.5,1690,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R167,1597.5,1625,1597.5,1597.5,1610,1640,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R167,1612.5,1610,1597.5,1627.5,1610,1610,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R167,1627.5,1625,1627.5,1627.5,1610,1640,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R167,1612.5,1647,1604.5,1620.5,1647,1647,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R167,1612.5,1653,1604.5,1620.5,1653,1653,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R167,1597.5,1675,1597.5,1597.5,1660,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R21,1915,475,1915,1915,460,490,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R21,1900,490,1885,1915,490,490,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R21,1885,425,1885,1885,410,440,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R21,1900,410,1885,1915,410,410,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R21,1915,425,1915,1915,410,440,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R21,1900,447,1892,1908,447,447,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R21,1900,453,1892,1908,453,453,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R21,1885,475,1885,1885,460,490,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R18,1665,475,1665,1665,460,490,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R18,1650,490,1635,1665,490,490,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R18,1635,425,1635,1635,410,440,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R18,1650,410,1635,1665,410,410,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R18,1665,425,1665,1665,410,440,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R18,1650,447,1642,1658,447,447,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R18,1650,453,1642,1658,453,453,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R18,1635,475,1635,1635,460,490,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C136,1075,1160,1060,1090,1160,1160,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C136,1090,1175,1090,1090,1160,1190,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C136,1025,1190,1010,1040,1190,1190,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C136,1010,1175,1010,1010,1160,1190,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C136,1025,1160,1010,1040,1160,1160,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C136,1047,1175,1047,1047,1167,1183,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C136,1053,1175,1053,1053,1167,1183,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C136,1075,1190,1060,1090,1190,1190,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,U8,3086.4,515,3063.9,3108.9,515,515,0,Bottom Layer,Width:1;Length:45;InComponent:-1
altium,slk-trk,U8,3161.4,515,3138.9,3183.9,515,515,0,Bottom Layer,Width:1;Length:45;InComponent:-1
altium,slk-trk,U8,3183.9,575,3183.9,3183.9,515,635,0,Bottom Layer,Width:1;Length:120;InComponent:-1
altium,slk-trk,U8,3123.9,635,3063.9,3183.9,635,635,0,Bottom Layer,Width:1;Length:120;InComponent:-1
altium,slk-trk,U8,3063.9,575,3063.9,3063.9,515,635,0,Bottom Layer,Width:1;Length:120;InComponent:-1
altium,slk-trk,FB1,1306.69,1262.5,1306.69,1306.69,1234.94,1290.06,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB1,1350,1234.94,1306.69,1393.31,1234.94,1234.94,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB1,1393.31,1262.5,1393.31,1393.31,1234.94,1290.06,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB1,1350,1290.06,1306.69,1393.31,1290.06,1290.06,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB2,1825,680.81,1797.44,1852.56,680.81,680.81,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB2,1797.44,637.5,1797.44,1797.44,594.19,680.81,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB2,1825,594.19,1797.44,1852.56,594.19,594.19,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB2,1852.56,637.5,1852.56,1852.56,594.19,680.81,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB3,1725,680.81,1697.44,1752.56,680.81,680.81,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB3,1697.44,637.5,1697.44,1697.44,594.19,680.81,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB3,1725,594.19,1697.44,1752.56,594.19,594.19,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB3,1752.56,637.5,1752.56,1752.56,594.19,680.81,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB4,968.31,1412.5,968.31,968.31,1384.94,1440.06,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB4,925,1440.06,881.69,968.31,1440.06,1440.06,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB4,881.69,1412.5,881.69,881.69,1384.94,1440.06,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB4,925,1384.94,881.69,968.31,1384.94,1384.94,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB5,2200,1493.31,2172.44,2227.56,1493.31,1493.31,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB5,2172.44,1450,2172.44,2172.44,1406.69,1493.31,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB5,2200,1406.69,2172.44,2227.56,1406.69,1406.69,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB5,2227.56,1450,2227.56,2227.56,1406.69,1493.31,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB7,2631.69,440,2631.69,2631.69,412.44,467.56,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB7,2675,412.44,2631.69,2718.31,412.44,412.44,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB7,2718.31,440,2718.31,2718.31,412.44,467.56,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB7,2675,467.56,2631.69,2718.31,467.56,467.56,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB8,2476.69,440,2476.69,2476.69,412.44,467.56,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB8,2520,412.44,2476.69,2563.31,412.44,412.44,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,FB8,2563.31,440,2563.31,2563.31,412.44,467.56,0,Bottom Layer,Width:1;Length:55.12;InComponent:-1
altium,slk-trk,FB8,2520,467.56,2476.69,2563.31,467.56,467.56,0,Bottom Layer,Width:1;Length:86.62;InComponent:-1
altium,slk-trk,U4,487.5,537.5,462.5,512.5,537.5,537.5,0,Bottom Layer,Width:1;Length:50;InComponent:-1
altium,slk-trk,U4,462.5,650,462.5,462.5,537.5,762.5,0,Bottom Layer,Width:1;Length:225;InComponent:-1
altium,slk-trk,U4,537.5,762.5,462.5,612.5,762.5,762.5,0,Bottom Layer,Width:1;Length:150;InComponent:-1
altium,slk-trk,U4,612.5,650,612.5,612.5,537.5,762.5,0,Bottom Layer,Width:1;Length:225;InComponent:-1
altium,slk-trk,U4,587.5,537.5,562.5,612.5,537.5,537.5,0,Bottom Layer,Width:1;Length:50;InComponent:-1
altium,slk-trk,U6,1837.5,507.6,1837.5,1837.5,501.2,514,0,Bottom Layer,Width:1;Length:12.8;InComponent:-1
altium,slk-trk,U6,1775,514,1712.5,1837.5,514,514,0,Bottom Layer,Width:1;Length:125;InComponent:-1
altium,slk-trk,U6,1712.5,507.6,1712.5,1712.5,501.2,514,0,Bottom Layer,Width:1;Length:12.8;InComponent:-1
altium,slk-trk,U6,1837.5,392.4,1837.5,1837.5,386,398.8,0,Bottom Layer,Width:1;Length:12.8;InComponent:-1
altium,slk-trk,U6,1812.5,386,1787.5,1837.5,386,386,0,Bottom Layer,Width:1;Length:50;InComponent:-1
altium,slk-trk,U6,1787.5,392.4,1787.5,1787.5,386,398.8,0,Bottom Layer,Width:1;Length:12.8;InComponent:-1
altium,slk-trk,U6,1775,398.8,1762.5,1787.5,398.8,398.8,0,Bottom Layer,Width:1;Length:25;InComponent:-1
altium,slk-trk,U6,1762.5,392.4,1762.5,1762.5,386,398.8,0,Bottom Layer,Width:1;Length:12.8;InComponent:-1
altium,slk-trk,U6,1737.5,386,1712.5,1762.5,386,386,0,Bottom Layer,Width:1;Length:50;InComponent:-1
altium,slk-trk,U6,1712.5,392.4,1712.5,1712.5,386,398.8,0,Bottom Layer,Width:1;Length:12.8;InComponent:-1
altium,slk-trk,U7,1250,862.5,1250,1250,787.5,937.5,0,Bottom Layer,Width:1;Length:150;InComponent:-1
altium,slk-trk,U7,1162.5,787.5,1075,1250,787.5,787.5,0,Bottom Layer,Width:1;Length:175;InComponent:-1
altium,slk-trk,U7,1075,862.5,1075,1075,787.5,937.5,0,Bottom Layer,Width:1;Length:150;InComponent:-1
altium,slk-trk,U7,1162.5,937.5,1075,1250,937.5,937.5,0,Bottom Layer,Width:1;Length:175;InComponent:-1
altium,slk-trk,U7,1181.25,918.75,1162.5,1200,900,937.5,0,Bottom Layer,Width:1;Length:53.033;InComponent:-1
altium,slk-trk,U7,1143.75,918.75,1125,1162.5,937.5,900,0,Bottom Layer,Width:1;Length:53.033;InComponent:-1
altium,slk-trk,P2,1237.5,512.5,1237.5,1237.5,262.5,762.5,0,Bottom Layer,Width:1;Length:500;InComponent:-1
altium,slk-trk,P2,1387.5,762.5,1237.5,1537.5,762.5,762.5,0,Bottom Layer,Width:1;Length:300;InComponent:-1
altium,slk-trk,P2,1537.5,512.5,1537.5,1537.5,262.5,762.5,0,Bottom Layer,Width:1;Length:500;InComponent:-1
altium,slk-trk,P2,1387.5,262.5,1237.5,1537.5,262.5,262.5,0,Bottom Layer,Width:1;Length:300;InComponent:-1
altium,slk-trk,L3,1137.5,680,1107.5,1167.5,680,680,0,Bottom Layer,Width:1;Length:60;InComponent:-1
altium,slk-trk,L3,1087.5,600,1087.5,1087.5,520,680,0,Bottom Layer,Width:1;Length:160;InComponent:-1
altium,slk-trk,L3,1137.5,520,1087.5,1187.5,520,520,0,Bottom Layer,Width:1;Length:100;InComponent:-1
altium,slk-trk,L3,1187.5,600,1187.5,1187.5,520,680,0,Bottom Layer,Width:1;Length:160;InComponent:-1
altium,slk-trk,L2,930,337.5,930,930,307.5,367.5,0,Bottom Layer,Width:1;Length:60;InComponent:-1
altium,slk-trk,L2,1010,287.5,930,1090,287.5,287.5,0,Bottom Layer,Width:1;Length:160;InComponent:-1
altium,slk-trk,L2,1090,337.5,1090,1090,287.5,387.5,0,Bottom Layer,Width:1;Length:100;InComponent:-1
altium,slk-trk,L2,1010,387.5,930,1090,387.5,387.5,0,Bottom Layer,Width:1;Length:160;InComponent:-1
altium,slk-trk,L1,927.5,337.5,927.5,927.5,307.5,367.5,0,Bottom Layer,Width:1;Length:60;InComponent:-1
altium,slk-trk,L1,847.5,387.5,767.5,927.5,387.5,387.5,0,Bottom Layer,Width:1;Length:160;InComponent:-1
altium,slk-trk,L1,767.5,337.5,767.5,767.5,287.5,387.5,0,Bottom Layer,Width:1;Length:100;InComponent:-1
altium,slk-trk,L1,847.5,287.5,767.5,927.5,287.5,287.5,0,Bottom Layer,Width:1;Length:160;InComponent:-1
altium,slk-trk,P6,3279.53,1117.95,3131.89,3427.17,1117.95,1117.95,0,Bottom Layer,Width:1;Length:295.28;InComponent:-1
altium,slk-trk,P6,3131.89,990,3131.89,3131.89,862.05,1117.95,0,Bottom Layer,Width:1;Length:255.9;InComponent:-1
altium,slk-trk,P6,3279.53,862.05,3131.89,3427.17,862.05,862.05,0,Bottom Layer,Width:1;Length:295.28;InComponent:-1
altium,slk-trk,P6,3427.17,990,3427.17,3427.17,862.05,1117.95,0,Bottom Layer,Width:1;Length:255.9;InComponent:-1
altium,slk-trk,U15,2025,422.5,2025,2025,410,435,0,Bottom Layer,Width:1;Length:25;InComponent:-1
altium,slk-trk,U15,2037.5,435,2025,2050,435,435,0,Bottom Layer,Width:1;Length:25;InComponent:-1
altium,slk-trk,U15,2050,422.5,2050,2050,410,435,0,Bottom Layer,Width:1;Length:25;InComponent:-1
altium,slk-trk,U15,2037.5,410,2025,2050,410,410,0,Bottom Layer,Width:1;Length:25;InComponent:-1
altium,slk-trk,U15,2022,450,2022,2022,408,492,0,Bottom Layer,Width:1;Length:84;InComponent:-1
altium,slk-trk,U15,2070,492,2022,2118,492,492,0,Bottom Layer,Width:1;Length:96;InComponent:-1
altium,slk-trk,U15,2118,450,2118,2118,408,492,0,Bottom Layer,Width:1;Length:84;InComponent:-1
altium,slk-trk,U15,2070,408,2022,2118,408,408,0,Bottom Layer,Width:1;Length:96;InComponent:-1
altium,slk-trk,P10,3389.66,1772.5,3381.91,3397.41,1772.5,1772.5,0,Bottom Layer,Width:5;Length:15.5;InComponent:-1
altium,slk-trk,P10,3389.66,1197.5,3381.91,3397.41,1197.5,1197.5,0,Bottom Layer,Width:5;Length:15.5;InComponent:-1
altium,slk-trk,P10,2794.91,1502.25,2794.91,2794.91,1415,1589.5,0,Bottom Layer,Width:5;Length:174.5;InComponent:-1
altium,slk-trk,P10,2830.91,1772.5,2794.91,2866.91,1772.5,1772.5,0,Bottom Layer,Width:5;Length:72;InComponent:-1
altium,slk-trk,P10,2794.91,1711.5,2794.91,2794.91,1650.5,1772.5,0,Bottom Layer,Width:5;Length:122;InComponent:-1
altium,slk-trk,P10,3077.41,1772.5,2959.41,3195.41,1772.5,1772.5,0,Bottom Layer,Width:5;Length:236;InComponent:-1
altium,slk-trk,P10,3102.185,1197.5,3009.91,3194.46,1197.5,1197.5,0,Bottom Layer,Width:5;Length:184.55;InComponent:-1
altium,slk-trk,P10,2794.91,1275,2794.91,2794.91,1197.5,1352.5,0,Bottom Layer,Width:5;Length:155;InComponent:-1
altium,slk-trk,P10,2855.16,1197.5,2794.91,2915.41,1197.5,1197.5,0,Bottom Layer,Width:5;Length:120.5;InComponent:-1
altium,slk-trk,P4,-19.84,1737.5,-19.84,-19.84,1585.93,1889.07,0,Bottom Layer,Width:1;Length:303.14;InComponent:-1
